timestep_superordinate_expansion,timestep_dispatch,region_dispatch,carrier,technology,M,scenario,id,constraint
none,40th < 2040 < d016 < hh0095,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0094, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0095, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0095, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0095, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0095,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0094, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0095, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0095, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0095, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0095,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0094, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0095, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0095, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0095, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0095,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0094, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0095, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0095, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0095, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0095,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0094, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0095, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0095, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0095, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0096,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0095, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0096, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0096, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0096, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0096,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0095, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0096, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0096, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0096, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0096,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0095, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0096, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0096, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0096, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0096,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0095, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0096, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0096, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0096, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0096,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0095, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0096, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0096, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0096, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0096,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0095, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0096, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0096, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0096, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d016 < hh0096,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0095, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0096, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0096, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0096, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0097,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0097, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0102, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0097, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0097, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0097,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0097, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0102, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0097, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0097, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0097,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0097, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0102, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0097, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0097, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0097,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0097, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0102, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0097, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0097, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0097,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0097, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0102, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0097, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0097, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0097,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0097, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0102, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0097, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0097, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0097,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0097, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0102, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0097, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0097, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0098,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0097, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0098, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0098, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0098, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0098,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0097, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0098, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0098, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0098, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0098,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0097, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0098, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0098, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0098, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0098,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0097, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0098, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0098, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0098, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0098,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0097, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0098, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0098, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0098, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0098,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0097, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0098, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0098, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0098, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0098,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0097, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0098, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0098, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0098, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0099,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0098, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0099, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0099, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0099, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0099,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0098, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0099, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0099, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0099, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0099,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0098, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0099, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0099, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0099, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0099,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0098, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0099, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0099, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0099, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0099,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0098, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0099, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0099, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0099, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0099,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0098, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0099, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0099, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0099, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0099,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0098, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0099, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0099, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0099, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0100,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0099, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0100, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0100, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0100, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0100,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0099, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0100, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0100, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0100, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0100,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0099, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0100, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0100, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0100, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0100,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0099, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0100, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0100, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0100, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0100,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0099, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0100, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0100, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0100, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0100,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0099, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0100, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0100, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0100, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0100,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0099, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0100, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0100, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0100, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0101,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0100, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0101, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0101, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0101, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0101,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0100, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0101, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0101, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0101, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0101,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0100, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0101, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0101, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0101, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0101,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0100, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0101, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0101, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0101, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0101,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0100, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0101, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0101, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0101, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0101,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0100, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0101, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0101, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0101, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d017 < hh0101,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0100, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0101, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0101, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0101, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
